 haloID    z                BH_ID                    gas_ID           m_BH        m_gas     Z/Zsolar     iron_gas    Mg_gas      alpha_gas
 m0908  0.529662     1152921504606925617      576460752303474453  6.94578e+08  8.65944e+06  2.431154  3.05472e+04  6.33972e+03  1.98583e+05
 m0908  0.531171     1152921504606925617     2882304002035379572  6.92562e+08  6.74042e+06  2.432000  2.34403e+04  4.92889e+03  1.55153e+05
 m0908  0.531236     1152921504606925617      576460760893439871  6.92562e+08  6.95722e+06  2.418615  2.26056e+04  5.03389e+03  1.61347e+05
 m0908  0.536018     1152921504606925617      576460752303506781  6.59949e+08  8.41958e+06  2.423846  3.09819e+04  6.17847e+03  1.90806e+05
 m0908  0.537050     1152921504606925617      576460760893412907  6.55472e+08  7.93139e+06  2.435461  2.86042e+04  5.82681e+03  1.81819e+05
 m0908  0.543856     1152921504606925617                  116307  6.17974e+08  8.19486e+06  2.302461  2.25833e+04  5.58792e+03  1.84250e+05
 m0908  0.549110     1152921504606925617                   97340  6.06576e+08  7.79750e+06  2.364769  2.25125e+04  5.47194e+03  1.79361e+05
 m0908  0.550315     1152921504606925617     1152921530376693356  5.98739e+08  8.73347e+06  2.409615  2.63500e+04  6.26347e+03  2.03875e+05
 m0908  0.551554     1152921504606925617                   70205  5.80493e+08  1.04874e+07  2.400385  3.13417e+04  7.49000e+03  2.44139e+05
 m0908  0.552602     1152921504606925617     1729382317039894108  5.70118e+08  7.43542e+06  2.379077  2.17306e+04  5.25306e+03  1.71931e+05
 m0908  0.553212     1152921504606925617      576460760893401193  5.67092e+08  6.45097e+06  2.438000  1.97917e+04  4.68236e+03  1.52389e+05
 m0908  0.555503     1152921504606925617      576460752303542792  5.52092e+08  1.03526e+07  2.425769  3.16694e+04  7.47903e+03  2.43083e+05
 m0908  0.556861     1152921504606925617     1152921521786758826  5.39350e+08  7.80306e+06  2.442308  2.44639e+04  5.68639e+03  1.83958e+05
 m0908  0.556951     1152921504606925617                   63431  5.39004e+08  7.45931e+06  2.361385  2.12500e+04  5.22556e+03  1.71778e+05
 m0908  0.557312     1152921504606925617                  102627  5.39004e+08  1.03157e+07  2.427692  3.18042e+04  7.46333e+03  2.42181e+05
 m0908  0.559021     1152921504606925617      576460752303522406  5.13492e+08  7.48569e+06  2.453308  2.36250e+04  5.47889e+03  1.77375e+05
 m0908  0.560445     1152921504606925617      576460760893440544  5.08594e+08  6.14681e+06  2.440692  1.93722e+04  4.47708e+03  1.44736e+05
 m0908  0.563201     1152921504606925617                   51412  4.99919e+08  7.65153e+06  2.229461  1.93097e+04  5.03319e+03  1.67833e+05
 m0908  0.564208     1152921504606925617                  105480  4.95535e+08  7.46972e+06  2.304308  1.96125e+04  5.08722e+03  1.69264e+05
 m0908  0.564703     1152921504606925617      576460760893383628  4.85419e+08  7.69292e+06  2.459923  2.22222e+04  5.61972e+03  1.85639e+05
 m0908  0.566036     1152921504606925617     1729382291270064150  4.74587e+08  8.08139e+06  2.443461  2.34708e+04  5.86625e+03  1.93278e+05
 m0908  0.570204     1152921504606925617      576460760893435209  4.62253e+08  9.83417e+06  2.335385  2.61931e+04  6.79125e+03  2.25792e+05
 m0908  0.571862     1152921504606925617     1152921530376750314  4.57218e+08  6.14708e+06  2.411077  1.72750e+04  4.39583e+03  1.45389e+05
 m0908  0.573386     1152921504606925617                   42144  4.43849e+08  9.57819e+06  2.414615  2.69042e+04  6.85917e+03  2.26917e+05
 m0908  0.579619     1152921504606925617                   56717  4.38369e+08  8.59667e+06  2.417385  2.37861e+04  6.15639e+03  2.04431e+05
 m0908  0.579664     1152921504606925617      576460752303500022  4.38347e+08  6.46917e+06  2.379615  1.78708e+04  4.56083e+03  1.50875e+05
 m0908  0.580718     1152921504606925617                  116313  4.38347e+08  1.10403e+07  2.437231  3.11764e+04  7.97875e+03  2.64264e+05
 m0908  0.580825     1152921504606925617                   48740  4.38347e+08  8.00958e+06  2.435308  2.26278e+04  5.78444e+03  1.91528e+05
 m0908  0.581445     1152921504606925617     1152921521786788730  4.38347e+08  8.53431e+06  2.410461  2.34819e+04  6.09194e+03  2.02472e+05
 m0908  0.582471     1152921504606925617      576460760893461328  3.94815e+08  7.48458e+06  2.439846  2.09069e+04  5.40972e+03  1.79667e+05
 m0908  0.586659     1152921504606925617                   78500  3.82121e+08  1.16282e+07  2.474154  3.35083e+04  8.54014e+03  2.82722e+05
 m0908  0.588790     1152921504606925617      576460752303527049  3.80512e+08  8.55472e+06  2.393231  2.33889e+04  6.07167e+03  2.01181e+05
 m0908  0.589456     1152921504606925617      576460752303484149  3.80512e+08  6.45556e+06  2.289000  1.54625e+04  4.32597e+03  1.48014e+05
 m0908  0.593958     1152921504606925617      576460760893391536  3.56364e+08  1.05069e+07  2.389615  2.86639e+04  7.44389e+03  2.46750e+05
 m0908  0.596060     1152921504606925617      576460752303465922  3.53650e+08  7.83806e+06  2.378231  2.09167e+04  5.51708e+03  1.83667e+05
 m0908  0.596748     1152921504606925617     1729382265500286556  3.53519e+08  6.98972e+06  2.391231  1.90833e+04  4.95875e+03  1.64292e+05
 m0908  0.600394     1152921504606925617                   61226  3.36336e+08  7.48736e+06  2.383538  2.01319e+04  5.28514e+03  1.75681e+05
 m0908  0.605930     1152921504606925617                   33636  3.19724e+08  9.64333e+06  2.389846  2.62000e+04  6.82750e+03  2.26583e+05
 m0908  0.611614     1152921504606925617                  105182  3.07421e+08  1.13558e+07  2.392231  3.11389e+04  8.05917e+03  2.66847e+05
 m0908  0.618063     1152921504606925617                   73268  2.99386e+08  8.86625e+06  2.254231  2.08347e+04  5.86583e+03  1.98986e+05
 m0908  0.624117     1152921504606925617                  119168  2.87079e+08  9.07306e+06  2.354308  2.33347e+04  6.30278e+03  2.11181e+05
 m0908  0.626977     1152921504606925617                   59099  2.78892e+08  8.01986e+06  2.381615  2.08236e+04  5.63903e+03  1.88903e+05
 m0908  0.632941     1152921504606925617      576460760893454653  2.67735e+08  6.87736e+06  2.361846  1.78167e+04  4.79611e+03  1.60569e+05
 m0908  0.636613     1152921504606925617      576460752303471928  2.60119e+08  8.50278e+06  2.366461  2.17375e+04  5.93403e+03  1.99361e+05
 m0908  0.639282     1152921504606925617                   94260  2.52524e+08  7.57611e+06  2.384846  1.98653e+04  5.33958e+03  1.78597e+05
 m0908  0.644345     1152921504606925617                   97562  2.40267e+08  6.95292e+06  2.386000  1.73236e+04  4.88042e+03  1.65181e+05
 m0908  0.656485     1152921504606925617      576460752303521370  2.28393e+08  9.62694e+06  2.391615  2.40431e+04  6.77375e+03  2.29292e+05
 m0908  0.656658     1152921504606925617                   81773  2.28336e+08  8.98931e+06  2.386538  2.24347e+04  6.31222e+03  2.13542e+05
 m0908  0.657789     1152921504606925617      576460752303539959  2.08949e+08  8.39125e+06  2.387769  2.05083e+04  5.88556e+03  2.00125e+05
 m0908  0.660299     1152921504606925617                   72967  2.02193e+08  7.50333e+06  2.509769  1.83819e+04  5.52361e+03  1.89486e+05
 m0908  0.661784     1152921504606925617      576460752303526512  2.01462e+08  7.10667e+06  2.390154  1.79181e+04  5.00042e+03  1.68764e+05
 m0908  0.662295     1152921504606925617     1152921504606947620  1.91342e+08  6.17208e+06  2.386077  1.54472e+04  4.33486e+03  1.46569e+05
 m0908  0.663296     1152921504606925617      576460760893477882  1.90906e+08  6.66417e+06  2.386231  1.65833e+04  4.67806e+03  1.58389e+05
 m0908  0.669287     1152921504606925617                   94262  1.73653e+08  9.81736e+06  2.374923  2.36181e+04  6.84333e+03  2.33139e+05
 m0908  0.674447     1152921504606925617     1152921521786801296  1.66792e+08  6.53681e+06  2.374308  1.57972e+04  4.55569e+03  1.55028e+05
 m0908  0.677309     1152921504606925617                   81491  1.63879e+08  6.70625e+06  2.355000  1.57944e+04  4.62903e+03  1.58208e+05
 m0908  0.685070     1152921504606925617                  119288  1.51533e+08  9.81917e+06  2.089461  1.96778e+04  5.97056e+03  2.06833e+05
 m0908  0.689846     1152921504606925617     1152921504606929727  1.44515e+08  8.71389e+06  2.375077  2.09833e+04  6.07431e+03  2.06917e+05
 m0908  0.694292     1152921504606925617                   25565  1.36981e+08  1.01035e+07  2.378538  2.44444e+04  7.05278e+03  2.40014e+05
 m0908  0.701627     1152921504606925617      576460752303478884  1.26851e+08  6.03889e+06  2.331077  1.32657e+04  4.10875e+03  1.42222e+05
 m0908  0.706228     1152921504606925617                   84885  1.20672e+08  8.09444e+06  2.209692  1.66361e+04  5.20569e+03  1.81111e+05
 m0908  0.712546     1152921504606925617                   95549  1.11233e+08  7.92792e+06  2.408231  1.82639e+04  5.58514e+03  1.92458e+05
 m0908  0.730760     1152921504606925617                  115308  9.86967e+07  9.32181e+06  2.511538  2.06000e+04  6.81694e+03  2.39083e+05
 m0908  0.742853     1152921504606925617      576460752303483597  8.57485e+07  9.25403e+06  2.440692  2.05681e+04  6.58250e+03  2.29389e+05
 m0908  0.753143     1152921504606925617     1152921521786819212  7.73308e+07  8.49861e+06  2.452077  1.92681e+04  6.08194e+03  2.11222e+05
 m0948  0.537300     8070510773459241392     1152921513196803017  7.67315e+08  9.30389e+06  2.910231  5.95319e+04  8.22611e+03  2.39917e+05
 m0948  0.601184     2882303898956140329      576460760893411230  7.67175e+08  8.00264e+06  1.254000  3.79278e+04  2.95417e+03  7.33875e+04
 m0948  0.777395      576460752303493399     1152921530376760150  6.51876e+08  9.34236e+06  3.094923  4.37722e+04  8.87667e+03  2.69736e+05
 m0948  0.808269      576460752303493399      576460752303532886  6.26846e+08  6.44194e+06  2.689615  2.23611e+04  5.23750e+03  1.65861e+05
 m0948  0.814958      576460752303493399      576460760893467591  6.16596e+08  9.33042e+06  2.696077  3.21611e+04  7.60153e+03  2.41528e+05
 m0948  0.827666      576460752303493399                   89830  5.94840e+08  7.18375e+06  2.157769  1.68764e+04  4.63486e+03  1.53056e+05
 m0948  0.829224      576460752303493399                   83476  5.87971e+08  9.43472e+06  2.179385  2.26139e+04  6.15542e+03  2.02639e+05
 m0948  0.830201      576460752303493399                   29922  5.80181e+08  8.11028e+06  2.160923  1.91361e+04  5.24042e+03  1.72944e+05
 m0948  0.831438      576460752303493399     1729382256910333922  5.80181e+08  8.81014e+06  2.146461  2.07667e+04  5.65736e+03  1.86514e+05
 m0948  0.831576      576460752303493399                   91165  5.80181e+08  6.52833e+06  2.150308  1.53764e+04  4.19944e+03  1.38412e+05
 m0948  0.832714      576460752303493399      576460752303513254  5.51325e+08  8.66750e+06  2.148538  2.03819e+04  5.56958e+03  1.83667e+05
 m0948  0.834011      576460752303493399      576460752303532999  5.43544e+08  6.53514e+06  2.160154  1.55111e+04  4.22361e+03  1.39125e+05
 m0948  0.835142      576460752303493399                   90810  5.23662e+08  8.26431e+06  2.148077  1.93958e+04  5.30986e+03  1.75153e+05
 m0948  0.837425      576460752303493399     1152921521786769814  5.14754e+08  7.37903e+06  2.178231  1.77458e+04  4.81319e+03  1.58264e+05
 m0948  0.840587      576460752303493399      576460752303485729  5.00007e+08  5.94528e+06  2.141385  1.38807e+04  3.80708e+03  1.25664e+05
 m0948  0.840932      576460752303493399                   63160  4.97818e+08  7.47736e+06  2.173385  1.78000e+04  4.86181e+03  1.60250e+05
 m0948  0.843535      576460752303493399     1152921521786756534  4.86292e+08  9.80792e+06  2.167461  2.32889e+04  6.35972e+03  2.09597e+05
 m0948  0.846303      576460752303493399                   73253  4.77861e+08  9.32931e+06  2.155769  2.19736e+04  6.01500e+03  1.98403e+05
 m0948  0.847910      576460752303493399                   89363  4.64390e+08  1.11228e+07  2.161692  2.64944e+04  7.19222e+03  2.36778e+05
 m0948  0.848576      576460752303493399                   26522  4.61760e+08  7.12833e+06  2.177923  1.71736e+04  4.64944e+03  1.52889e+05
 m0948  0.850067      576460752303493399      576460760893380970  4.50074e+08  7.57528e+06  2.181615  1.84722e+04  4.95333e+03  1.62264e+05
 m0948  0.853730      576460752303493399      576460752303463677  4.32942e+08  6.88111e+06  2.062692  1.31918e+04  4.20694e+03  1.43889e+05
 m0948  0.854297      576460752303493399      576460760893452248  4.27944e+08  6.35806e+06  2.087154  1.25825e+04  3.93972e+03  1.34042e+05
 m0948  0.854452      576460752303493399      576460752303513151  4.22043e+08  6.39750e+06  2.094769  1.26164e+04  3.97653e+03  1.35549e+05
 m0948  0.855363      576460752303493399     1729382308449968551  4.12190e+08  6.05042e+06  2.087077  1.18994e+04  3.74681e+03  1.27687e+05
 m0948  0.856038      576460752303493399                   91370  4.02617e+08  7.45764e+06  2.095846  1.46417e+04  4.63361e+03  1.58125e+05
 m0948  0.856062      576460752303493399                   89436  4.02506e+08  7.95639e+06  2.071461  1.54153e+04  4.88681e+03  1.66889e+05
 m0948  0.856307      576460752303493399     1152921504606923874  3.84090e+08  7.77000e+06  2.086846  1.52000e+04  4.80917e+03  1.64097e+05
 m0948  0.857214      576460752303493399                   18911  3.79782e+08  1.01378e+07  2.089385  1.99819e+04  6.28556e+03  2.14111e+05
 m0948  0.858957      576460752303493399                   96595  3.58290e+08  9.85111e+06  2.090615  1.92833e+04  6.10806e+03  2.08458e+05
 m0948  0.861106      576460752303493399                   51544  3.48950e+08  9.92972e+06  2.061769  1.92014e+04  6.07153e+03  2.07264e+05
 m0948  0.861969      576460752303493399                   28813  3.45742e+08  8.10986e+06  2.092385  1.60681e+04  5.03722e+03  1.71458e+05
 m0948  0.864148      576460752303493399                   71242  3.31675e+08  9.27792e+06  2.088461  1.82264e+04  5.74861e+03  1.95986e+05
 m0948  0.864656      576460752303493399                   92895  3.30801e+08  7.13958e+06  2.083461  1.40028e+04  4.41306e+03  1.50431e+05
 m0948  0.865004      576460752303493399     1152921530376744556  3.30801e+08  8.91917e+06  2.089769  1.73806e+04  5.52625e+03  1.88778e+05
 m0948  0.865031      576460752303493399                  103986  3.30801e+08  7.46556e+06  1.865308  1.30176e+04  4.12208e+03  1.41153e+05
 m0948  0.865578      576460752303493399                  106662  2.86026e+08  9.00681e+06  2.085615  1.74722e+04  5.56875e+03  1.90347e+05
 m0948  0.867082      576460752303493399                   62838  2.79593e+08  1.01583e+07  2.068077  1.95722e+04  6.22778e+03  2.12833e+05
 m0948  0.867082      576460752303493399                   93362  2.79593e+08  7.68083e+06  2.086077  1.50917e+04  4.75417e+03  1.62000e+05
 m0948  0.867996      576460752303493399                   66252  2.61554e+08  6.23819e+06  2.070923  1.21665e+04  3.83222e+03  1.30658e+05
 m0948  0.869403      576460752303493399                   51315  2.51446e+08  6.82486e+06  2.087077  1.32618e+04  4.22194e+03  1.44264e+05
 m0948  0.871128      576460752303493399      576460752303475003  2.46093e+08  7.65056e+06  2.086769  1.50208e+04  4.73500e+03  1.61472e+05
 m0948  0.872803      576460752303493399      576460752303494547  2.33936e+08  9.91639e+06  2.089692  1.93153e+04  6.14375e+03  2.09903e+05
 m0948  0.873726      576460752303493399                   84336  2.25783e+08  1.04831e+07  2.087846  2.07347e+04  6.49597e+03  2.21083e+05
 m0948  0.876757      576460752303493399                   32093  2.12882e+08  7.46708e+06  2.095231  1.46986e+04  4.64097e+03  1.58250e+05
 m0948  0.877814      576460752303493399      576460760893429116  2.05462e+08  7.63389e+06  2.085231  1.48819e+04  4.72042e+03  1.61167e+05
 m0948  0.877839      576460752303493399                   25016  2.05439e+08  6.15181e+06  2.089923  1.20343e+04  3.81306e+03  1.30140e+05
 m0948  0.879420      576460752303493399                   77120  1.89381e+08  1.03910e+07  2.071461  2.00653e+04  6.38083e+03  2.18056e+05
 m0948  0.879904      576460752303493399                   87774  1.82493e+08  9.04736e+06  2.088692  1.77222e+04  5.60500e+03  1.91236e+05
 m0948  0.882431      576460752303493399                   63340  1.72465e+08  8.91111e+06  2.076308  1.73792e+04  5.48764e+03  1.87194e+05
 m0948  0.883026      576460752303493399                  106670  1.66375e+08  6.15889e+06  1.119615  7.17069e+03  2.03361e+03  6.91222e+04
 m0948  0.885067      576460752303493399     1152921504606887275  1.59689e+08  6.60542e+06  2.079000  1.27600e+04  4.07014e+03  1.39208e+05
